"","speaker_role","word","target_child_age_years","speech_act","count"
"634","Father","and",2.5766598220397,"imperative",2
"635","Father","and",2.5766598220397,"other",6
"636","Father","and",2.5766598220397,"question",18
"637","Father","and",2.57939767282683,"other",2
"638","Father","and",2.57939767282683,"question",1
"639","Father","and",2.58333333333333,"declarative",14
"640","Father","and",2.58333333333333,"other",12
"641","Father","and",2.58333333333333,"question",3
"642","Father","and",2.58607118412047,"declarative",9
"643","Father","and",2.58607118412047,"other",1
"644","Father","and",2.58607118412047,"question",13
"645","Father","and",2.5888090349076,"declarative",12
"646","Father","and",2.5888090349076,"other",1
"647","Father","and",2.5888090349076,"question",4
"648","Father","and",2.59154688569473,"declarative",8
"649","Father","and",2.59154688569473,"other",1
"650","Father","and",2.59154688569473,"question",1
"651","Father","and",2.59428473648186,"declarative",7
"652","Father","and",2.59428473648186,"question",1
"653","Father","and",2.59702258726899,"declarative",5
"654","Father","and",2.59702258726899,"question",3
"655","Father","and",2.60249828884326,"declarative",52
"656","Father","and",2.60249828884326,"other",4
"657","Father","and",2.60249828884326,"question",58
"658","Father","and",2.60523613963039,"declarative",6
"659","Father","and",2.60523613963039,"question",2
"660","Father","and",2.61071184120465,"question",4
"661","Father","and",2.61344969199179,"declarative",1
"662","Father","and",2.61344969199179,"question",4
"663","Father","and",2.61618754277892,"declarative",38
"664","Father","and",2.61618754277892,"other",2
"665","Father","and",2.61618754277892,"question",15
"666","Father","and",2.61892539356605,"declarative",5
"667","Father","and",2.61892539356605,"question",2
"668","Father","and",2.62166324435318,"question",1
"669","Father","and",2.62440109514031,"declarative",3
"670","Father","and",2.62440109514031,"question",1
"671","Father","and",2.62713894592745,"declarative",6
"672","Father","and",2.62713894592745,"imperative",1
"673","Father","and",2.63261464750171,"declarative",3
"674","Father","and",2.63261464750171,"other",1
"675","Father","and",2.63261464750171,"question",1
"676","Father","and",2.6490417522245,"declarative",7
"677","Father","and",2.6490417522245,"other",4
"678","Father","and",2.65177960301164,"declarative",16
"679","Father","and",2.65177960301164,"other",1
"680","Father","and",2.65177960301164,"question",5
"681","Father","and",2.65451745379877,"declarative",5
"682","Father","and",2.65451745379877,"question",2
"683","Father","and",2.6694045174538,"other",1
"684","Father","and",2.6694045174538,"question",3
"685","Father","and",2.67488021902806,"declarative",60
"686","Father","and",2.67488021902806,"imperative",2
"687","Father","and",2.67488021902806,"other",2
"688","Father","and",2.67488021902806,"question",13
"689","Father","and",2.6776180698152,"declarative",7
"690","Father","and",2.6776180698152,"question",2
"691","Father","and",2.68035592060233,"declarative",8
"692","Father","and",2.68035592060233,"question",8
"693","Father","and",2.68583162217659,"declarative",15
"694","Father","and",2.68583162217659,"imperative",1
"695","Father","and",2.68583162217659,"question",11
"696","Father","and",2.69404517453799,"declarative",137
"697","Father","and",2.69404517453799,"other",7
"698","Father","and",2.69404517453799,"question",17
"699","Father","and",2.69678302532512,"declarative",34
"700","Father","and",2.69678302532512,"other",17
"701","Father","and",2.69678302532512,"question",7
"702","Father","and",2.70499657768652,"declarative",8
"703","Father","and",2.70499657768652,"question",4
"704","Father","and",2.70773442847365,"declarative",3
"705","Father","and",2.71321013004791,"declarative",5
"706","Father","and",2.71321013004791,"question",10
"707","Father","and",2.71594798083504,"declarative",8
"708","Father","and",2.71594798083504,"question",13
"709","Father","and",2.71868583162218,"declarative",25
"710","Father","and",2.71868583162218,"question",2
"711","Father","and",2.72142368240931,"declarative",4
"712","Father","and",2.72142368240931,"other",2
"713","Father","and",2.72142368240931,"question",9
"714","Father","and",2.72689938398357,"declarative",13
"715","Father","and",2.72689938398357,"other",6
"716","Father","and",2.72689938398357,"question",6
"717","Father","and",2.7296372347707,"declarative",5
"718","Father","and",2.7296372347707,"question",2
"719","Father","and",2.73237508555784,"declarative",5
"720","Father","and",2.73511293634497,"declarative",9
"721","Father","and",2.73511293634497,"question",2
"722","Father","and",2.74058863791923,"declarative",1
"723","Father","and",2.74058863791923,"question",1
"724","Father","and",2.74332648870637,"declarative",1
"725","Father","and",2.74332648870637,"other",2
"726","Father","and",2.7460643394935,"declarative",3
"727","Father","and",2.7460643394935,"question",5
"728","Father","and",2.74880219028063,"declarative",1
"729","Father","and",2.75,"declarative",27
"730","Father","and",2.75,"imperative",1
"731","Father","and",2.75,"other",24
"732","Father","and",2.75,"question",6
"733","Father","and",2.75273785078713,"declarative",3
"734","Father","and",2.75273785078713,"other",1
"735","Father","and",2.75547570157426,"declarative",8
"736","Father","and",2.75547570157426,"other",1
"737","Father","and",2.75547570157426,"question",2
"738","Father","and",2.7582135523614,"declarative",12
"739","Father","and",2.7582135523614,"question",5
"740","Father","and",2.76095140314853,"declarative",10
"741","Father","and",2.76095140314853,"other",1
"742","Father","and",2.76095140314853,"question",9
"743","Father","and",2.76368925393566,"declarative",9
"744","Father","and",2.76368925393566,"imperative",1
"745","Father","and",2.76368925393566,"other",3
"746","Father","and",2.76368925393566,"question",10
"747","Father","and",2.77190280629706,"declarative",1
"748","Father","and",2.77464065708419,"declarative",12
"749","Father","and",2.77464065708419,"other",1
"750","Father","and",2.77464065708419,"question",15
"751","Father","and",2.77737850787132,"declarative",18
"752","Father","and",2.77737850787132,"imperative",3
"753","Father","and",2.77737850787132,"other",3
"754","Father","and",2.77737850787132,"question",1
"755","Father","and",2.78011635865845,"declarative",5
"756","Father","and",2.78285420944559,"declarative",1
"757","Father","and",2.78832991101985,"declarative",62
"758","Father","and",2.78832991101985,"imperative",1
"759","Father","and",2.78832991101985,"other",4
"760","Father","and",2.78832991101985,"question",19
"761","Father","and",2.79106776180698,"declarative",14
"762","Father","and",2.79106776180698,"other",2
"763","Father","and",2.79106776180698,"question",10
"764","Father","and",2.79380561259411,"declarative",10
"765","Father","and",2.79380561259411,"question",3
"766","Father","and",2.79654346338125,"declarative",1
"767","Father","and",2.79654346338125,"other",1
"768","Father","and",2.80201916495551,"declarative",10
"769","Father","and",2.80201916495551,"question",1
"770","Father","and",2.80475701574264,"declarative",33
"771","Father","and",2.80475701574264,"other",3
"772","Father","and",2.80475701574264,"question",15
"773","Father","and",2.80749486652977,"question",1
"774","Father","and",2.81023271731691,"declarative",8
"775","Father","and",2.81023271731691,"question",2
"776","Father","and",2.81297056810404,"declarative",10
"777","Father","and",2.81297056810404,"other",1
"778","Father","and",2.81297056810404,"question",7
"779","Father","and",2.81570841889117,"declarative",1
"780","Father","and",2.8184462696783,"declarative",5
"781","Father","and",2.8184462696783,"question",4
"782","Father","and",2.82118412046543,"declarative",3
"783","Father","and",2.82392197125257,"declarative",8
"784","Father","and",2.82392197125257,"question",1
"785","Father","and",2.8266598220397,"declarative",14
"786","Father","and",2.8266598220397,"other",4
"787","Father","and",2.8266598220397,"question",1
"788","Father","and",2.83213552361396,"declarative",2
"789","Father","and",2.83333333333333,"declarative",2
"790","Father","and",2.83333333333333,"other",24
"791","Father","and",2.83333333333333,"question",4
"792","Father","and",2.83607118412047,"declarative",36
"793","Father","and",2.83607118412047,"question",31
"794","Father","and",2.8388090349076,"declarative",14
"795","Father","and",2.8388090349076,"other",11
"796","Father","and",2.8388090349076,"question",8
"797","Father","and",2.84154688569473,"declarative",6
"798","Father","and",2.84154688569473,"question",11
"799","Father","and",2.84428473648186,"declarative",6
"800","Father","and",2.84702258726899,"declarative",8
"801","Father","and",2.84702258726899,"question",6
"802","Father","and",2.84976043805613,"declarative",1
"803","Father","and",2.84976043805613,"question",6
"804","Father","and",2.85249828884326,"declarative",15
"805","Father","and",2.85249828884326,"question",13
"806","Father","and",2.86344969199179,"question",1
"807","Father","and",2.86618754277892,"declarative",4
"808","Father","and",2.86618754277892,"question",6
"809","Father","and",2.87166324435318,"declarative",13
"810","Father","and",2.87166324435318,"other",1
"811","Father","and",2.87166324435318,"question",4
"812","Father","and",2.87440109514031,"declarative",9
"813","Father","and",2.87440109514031,"question",14
"814","Father","and",2.87987679671458,"declarative",15
"815","Father","and",2.87987679671458,"question",15
"816","Father","and",2.88261464750171,"declarative",3
"817","Father","and",2.88261464750171,"other",2
"818","Father","and",2.88535249828884,"declarative",37
"819","Father","and",2.88535249828884,"question",14
"820","Father","and",2.88809034907598,"declarative",1
"821","Father","and",2.89082819986311,"declarative",16
"822","Father","and",2.89082819986311,"other",1
"823","Father","and",2.89082819986311,"question",8
"824","Father","and",2.89356605065024,"declarative",16
"825","Father","and",2.89356605065024,"other",1
"826","Father","and",2.89356605065024,"question",21
"827","Father","and",2.8990417522245,"declarative",3
"828","Father","and",2.8990417522245,"question",7
"829","Father","and",2.90177960301164,"declarative",27
"830","Father","and",2.90177960301164,"question",15
"831","Father","and",2.90451745379877,"declarative",21
"832","Father","and",2.90451745379877,"other",2
"833","Father","and",2.90451745379877,"question",20
"834","Father","and",2.9072553045859,"declarative",8
"835","Father","and",2.9072553045859,"question",2
"836","Father","and",2.90999315537303,"declarative",3
"837","Father","and",2.90999315537303,"imperative",1
"838","Father","and",2.90999315537303,"other",2
"839","Father","and",2.90999315537303,"question",1
"840","Father","and",2.9154688569473,"declarative",7
"841","Father","and",2.9154688569473,"question",2
"842","Father","and",2.91666666666667,"declarative",32
"843","Father","and",2.91666666666667,"imperative",7
"844","Father","and",2.91666666666667,"other",10
"845","Father","and",2.91666666666667,"question",36
"846","Father","and",2.9194045174538,"declarative",17
"847","Father","and",2.9194045174538,"other",1
"848","Father","and",2.9194045174538,"question",14
"849","Father","and",2.92214236824093,"declarative",12
"850","Father","and",2.92214236824093,"other",1
"851","Father","and",2.92214236824093,"question",2
"852","Father","and",2.92488021902806,"declarative",46
"853","Father","and",2.92488021902806,"other",5
"854","Father","and",2.92488021902806,"question",11
"855","Father","and",2.9276180698152,"declarative",58
"856","Father","and",2.9276180698152,"other",9
"857","Father","and",2.9276180698152,"question",30
"858","Father","and",2.93309377138946,"declarative",51
"859","Father","and",2.93309377138946,"other",4
"860","Father","and",2.93309377138946,"question",16
"861","Father","and",2.93583162217659,"declarative",8
"862","Father","and",2.93583162217659,"other",2
"863","Father","and",2.93583162217659,"question",10
"864","Father","and",2.94130732375086,"declarative",20
"865","Father","and",2.94130732375086,"question",14
"866","Father","and",2.94404517453799,"declarative",21
"867","Father","and",2.94404517453799,"other",1
"868","Father","and",2.94404517453799,"question",2
"869","Father","and",2.94678302532512,"declarative",17
"870","Father","and",2.94678302532512,"question",2
"871","Father","and",2.95499657768652,"declarative",29
"872","Father","and",2.95499657768652,"other",2
"873","Father","and",2.95499657768652,"question",14
"874","Father","and",2.96321013004791,"declarative",70
