"","speaker_role","word","target_child_age_years","count","total","rel_freq","ppt"
"5822","Target_Child","and",1.86618754277892,3,3340,0.000898203592814371,0.898203592814371
"5823","Target_Child","and",1.87440109514031,11,2580,0.00426356589147287,4.26356589147287
"5824","Target_Child","and",1.87713894592745,14,1125,0.0124444444444444,12.4444444444444
"5825","Target_Child","and",1.88261464750171,24,3553,0.00675485505206867,6.75485505206867
"5826","Target_Child","and",1.88535249828884,5,2111,0.00236854571293226,2.36854571293226
"5827","Target_Child","and",1.89082819986311,1,1173,0.000852514919011083,0.852514919011083
"5828","Target_Child","and",1.89356605065024,55,1190,0.046218487394958,46.218487394958
"5829","Target_Child","and",1.89630390143737,18,1613,0.0111593304401736,11.1593304401736
"5830","Target_Child","and",1.90177960301164,1,880,0.00113636363636364,1.13636363636364
"5831","Target_Child","and",1.9072553045859,25,3202,0.00780762023735166,7.80762023735165
"5832","Target_Child","and",1.90999315537303,3,453,0.00662251655629139,6.62251655629139
"5833","Target_Child","and",1.91273100616016,2,527,0.00379506641366224,3.79506641366224
"5834","Target_Child","and",1.91666666666667,44,6906,0.00637127135823921,6.37127135823921
"5835","Target_Child","and",1.92488021902806,15,2882,0.00520471894517696,5.20471894517696
"5836","Target_Child","and",1.9276180698152,10,2864,0.00349162011173184,3.49162011173184
"5837","Target_Child","and",1.93035592060233,24,1922,0.0124869927159209,12.4869927159209
"5838","Target_Child","and",1.93309377138946,4,2967,0.00134816312773846,1.34816312773846
"5839","Target_Child","and",1.93583162217659,116,2799,0.0414433726330832,41.4433726330832
"5840","Target_Child","and",1.93856947296372,1,69,0.0144927536231884,14.4927536231884
"5841","Target_Child","and",1.94130732375086,21,2580,0.00813953488372093,8.13953488372093
"5842","Target_Child","and",1.94404517453799,8,830,0.00963855421686747,9.63855421686747
"5843","Target_Child","and",1.94678302532512,1,1529,0.00065402223675605,0.65402223675605
"5844","Target_Child","and",1.94952087611225,23,2644,0.00869894099848714,8.69894099848714
"5845","Target_Child","and",1.95225872689938,1,459,0.00217864923747277,2.17864923747277
"5846","Target_Child","and",1.95499657768652,1,1128,0.000886524822695035,0.886524822695035
"5847","Target_Child","and",1.95773442847365,94,5833,0.0161152065832333,16.1152065832333
"5848","Target_Child","and",1.96047227926078,16,3072,0.00520833333333333,5.20833333333333
"5849","Target_Child","and",1.96321013004791,6,2835,0.00211640211640212,2.11640211640212
"5850","Target_Child","and",1.96594798083504,4,1754,0.00228050171037628,2.28050171037628
"5851","Target_Child","and",1.96868583162218,2,1381,0.00144822592324403,1.44822592324403
"5852","Target_Child","and",1.97142368240931,8,3679,0.00217450394128839,2.17450394128839
"5853","Target_Child","and",1.97416153319644,19,2665,0.00712945590994371,7.12945590994372
"5854","Target_Child","and",1.97689938398357,89,3313,0.026863869604588,26.863869604588
"5855","Target_Child","and",1.9796372347707,21,986,0.0212981744421907,21.2981744421907
"5856","Target_Child","and",1.98237508555784,4,2313,0.00172935581495893,1.72935581495893
"5857","Target_Child","and",1.98511293634497,20,2040,0.00980392156862745,9.80392156862745
"5858","Target_Child","and",1.9878507871321,41,5407,0.00758276308488996,7.58276308488996
"5859","Target_Child","and",1.99058863791923,7,2121,0.0033003300330033,3.3003300330033
"5860","Target_Child","and",1.99332648870637,45,1606,0.0280199252801993,28.0199252801993
"5861","Target_Child","and",1.9960643394935,66,6501,0.0101522842639594,10.1522842639594
"5862","Target_Child","and",1.99880219028063,13,1774,0.00732807215332582,7.32807215332582
"5863","Target_Child","and",2,80,17277,0.00463043352433872,4.63043352433872
"5864","Target_Child","and",2.00273785078713,9,2734,0.00329188002926116,3.29188002926116
"5865","Target_Child","and",2.00547570157426,34,6261,0.00543044242133844,5.43044242133844
"5866","Target_Child","and",2.0082135523614,59,8477,0.00696000943730093,6.96000943730093
"5867","Target_Child","and",2.01095140314853,28,4125,0.00678787878787879,6.78787878787879
"5868","Target_Child","and",2.01368925393566,27,4481,0.00602544074983263,6.02544074983263
"5869","Target_Child","and",2.01642710472279,54,5656,0.00954738330975955,9.54738330975955
"5870","Target_Child","and",2.01916495550992,66,4523,0.0145920848994031,14.592084899403
"5871","Target_Child","and",2.02190280629706,10,4337,0.00230574129582661,2.30574129582661
"5872","Target_Child","and",2.02464065708419,20,4454,0.00449034575662326,4.49034575662326
"5873","Target_Child","and",2.02737850787132,26,7694,0.00337925656355602,3.37925656355602
"5874","Target_Child","and",2.03011635865845,86,3688,0.0233188720173536,23.3188720173536
"5875","Target_Child","and",2.03285420944559,28,7341,0.00381419425146438,3.81419425146438
"5876","Target_Child","and",2.03559206023272,42,5593,0.00750938673341677,7.50938673341677
"5877","Target_Child","and",2.03832991101985,28,2403,0.011652101539742,11.652101539742
"5878","Target_Child","and",2.04106776180698,51,5849,0.00871943922037955,8.71943922037955
"5879","Target_Child","and",2.04380561259411,19,5830,0.0032590051457976,3.2590051457976
"5880","Target_Child","and",2.04654346338125,35,6644,0.00526791089704997,5.26791089704997
"5881","Target_Child","and",2.04928131416838,20,7153,0.00279602963791416,2.79602963791416
"5882","Target_Child","and",2.05201916495551,12,4844,0.00247729149463253,2.47729149463254
"5883","Target_Child","and",2.05475701574264,16,3194,0.0050093926111459,5.0093926111459
"5884","Target_Child","and",2.05749486652977,6,4399,0.00136394635144351,1.36394635144351
"5885","Target_Child","and",2.06023271731691,33,1086,0.0303867403314917,30.3867403314917
"5886","Target_Child","and",2.06297056810404,121,7948,0.0152239557121288,15.2239557121288
"5887","Target_Child","and",2.06570841889117,17,10217,0.00166389351081531,1.66389351081531
"5888","Target_Child","and",2.0684462696783,10,2734,0.00365764447695684,3.65764447695684
"5889","Target_Child","and",2.07118412046543,82,9285,0.00883144857296715,8.83144857296715
"5890","Target_Child","and",2.07392197125257,27,6272,0.00430484693877551,4.30484693877551
"5891","Target_Child","and",2.0766598220397,43,9368,0.00459009393680615,4.59009393680615
"5892","Target_Child","and",2.07939767282683,26,2736,0.00950292397660819,9.50292397660819
"5893","Target_Child","and",2.08213552361396,33,7625,0.00432786885245902,4.32786885245902
"5894","Target_Child","and",2.08333333333333,169,18902,0.00894085281980743,8.94085281980743
"5895","Target_Child","and",2.08607118412047,34,5380,0.00631970260223048,6.31970260223048
"5896","Target_Child","and",2.0888090349076,71,6777,0.0104766120702376,10.4766120702376
"5897","Target_Child","and",2.09154688569473,64,6799,0.0094131489924989,9.4131489924989
"5898","Target_Child","and",2.09428473648186,8,2702,0.00296076980014804,2.96076980014804
"5899","Target_Child","and",2.09702258726899,12,4414,0.00271862256456729,2.71862256456729
"5900","Target_Child","and",2.09976043805613,15,5574,0.00269106566200215,2.69106566200215
"5901","Target_Child","and",2.10249828884326,27,6431,0.00419841393251438,4.19841393251438
"5902","Target_Child","and",2.10523613963039,68,5356,0.0126960418222554,12.6960418222554
"5903","Target_Child","and",2.10797399041752,32,4950,0.00646464646464646,6.46464646464646
"5904","Target_Child","and",2.11071184120465,76,7684,0.00989068193649141,9.89068193649141
"5905","Target_Child","and",2.11344969199179,5,3271,0.00152858453072455,1.52858453072455
"5906","Target_Child","and",2.11618754277892,4,714,0.00560224089635854,5.60224089635854
"5907","Target_Child","and",2.11892539356605,1,238,0.00420168067226891,4.20168067226891
"5908","Target_Child","and",2.12166324435318,4,2113,0.00189304306672977,1.89304306672977
"5909","Target_Child","and",2.12440109514031,78,6001,0.0129978336943843,12.9978336943843
"5910","Target_Child","and",2.12713894592745,55,4311,0.0127580607747622,12.7580607747622
"5911","Target_Child","and",2.12987679671458,51,5017,0.0101654375124576,10.1654375124576
"5912","Target_Child","and",2.13261464750171,14,4330,0.00323325635103926,3.23325635103926
"5913","Target_Child","and",2.13535249828884,29,3174,0.00913673597983617,9.13673597983617
"5914","Target_Child","and",2.13809034907598,14,2344,0.00597269624573379,5.97269624573379
"5915","Target_Child","and",2.14082819986311,15,3852,0.00389408099688474,3.89408099688474
"5916","Target_Child","and",2.14356605065024,55,7637,0.00720178080398062,7.20178080398062
"5917","Target_Child","and",2.14630390143737,33,4765,0.00692549842602309,6.92549842602309
"5918","Target_Child","and",2.1490417522245,33,4937,0.00668422118695564,6.68422118695564
"5919","Target_Child","and",2.15177960301164,70,5880,0.0119047619047619,11.9047619047619
"5920","Target_Child","and",2.15451745379877,8,1015,0.00788177339901478,7.88177339901478
"5921","Target_Child","and",2.1572553045859,30,1738,0.0172612197928654,17.2612197928654
"5922","Target_Child","and",2.15999315537303,10,3533,0.00283045570336824,2.83045570336824
"5923","Target_Child","and",2.16273100616016,14,2644,0.00529500756429652,5.29500756429652
"5924","Target_Child","and",2.1654688569473,5,3672,0.00136165577342048,1.36165577342048
"5925","Target_Child","and",2.16666666666667,201,9517,0.0211201008721236,21.1201008721236
"5926","Target_Child","and",2.1694045174538,107,5817,0.0183943613546502,18.3943613546502
"5927","Target_Child","and",2.17214236824093,81,8381,0.00966471781410333,9.66471781410333
"5928","Target_Child","and",2.17488021902806,47,5708,0.00823405746320953,8.23405746320953
"5929","Target_Child","and",2.1776180698152,103,7469,0.0137903333779622,13.7903333779622
"5930","Target_Child","and",2.18035592060233,92,9897,0.00929574618571284,9.29574618571284
"5931","Target_Child","and",2.18309377138946,77,7522,0.0102366391917043,10.2366391917043
"5932","Target_Child","and",2.18583162217659,15,2383,0.00629458665547629,6.29458665547629
"5933","Target_Child","and",2.18856947296372,11,2246,0.00489759572573464,4.89759572573464
"5934","Target_Child","and",2.19130732375086,2,3160,0.000632911392405063,0.632911392405063
"5935","Target_Child","and",2.19404517453799,9,1368,0.00657894736842105,6.57894736842105
"5936","Target_Child","and",2.19678302532512,27,4714,0.00572761985574883,5.72761985574883
"5937","Target_Child","and",2.19952087611225,45,8100,0.00555555555555556,5.55555555555556
"5938","Target_Child","and",2.20225872689938,30,6112,0.00490837696335079,4.90837696335079
"5939","Target_Child","and",2.20499657768652,17,2824,0.00601983002832861,6.01983002832861
"5940","Target_Child","and",2.20773442847365,202,8475,0.023834808259587,23.834808259587
"5941","Target_Child","and",2.21047227926078,45,3475,0.0129496402877698,12.9496402877698
"5942","Target_Child","and",2.21321013004791,20,3415,0.00585651537335286,5.85651537335286
"5943","Target_Child","and",2.21594798083504,25,5532,0.00451916124367317,4.51916124367317
"5944","Target_Child","and",2.21868583162218,2,1395,0.0014336917562724,1.4336917562724
"5945","Target_Child","and",2.22142368240931,16,4769,0.00335500104843783,3.35500104843783
"5946","Target_Child","and",2.22416153319644,16,4758,0.00336275746111812,3.36275746111812
"5947","Target_Child","and",2.22689938398357,59,6441,0.00916006831237385,9.16006831237385
"5948","Target_Child","and",2.2296372347707,32,2860,0.0111888111888112,11.1888111888112
"5949","Target_Child","and",2.23237508555784,20,1964,0.010183299389002,10.183299389002
"5950","Target_Child","and",2.23511293634497,20,4804,0.00416319733555371,4.16319733555371
"5951","Target_Child","and",2.2378507871321,25,3222,0.00775915580384854,7.75915580384854
"5952","Target_Child","and",2.24058863791923,126,4200,0.03,30
"5953","Target_Child","and",2.24332648870637,60,6582,0.00911577028258888,9.11577028258888
"5954","Target_Child","and",2.2460643394935,2,1010,0.00198019801980198,1.98019801980198
"5955","Target_Child","and",2.24880219028063,31,4064,0.00762795275590551,7.62795275590551
"5956","Target_Child","and",2.25,267,15720,0.0169847328244275,16.9847328244275
"5957","Target_Child","and",2.25273785078713,75,5385,0.0139275766016713,13.9275766016713
"5958","Target_Child","and",2.25547570157426,61,6597,0.00924662725481279,9.2466272548128
"5959","Target_Child","and",2.2582135523614,256,10240,0.025,25
"5960","Target_Child","and",2.26095140314853,67,10333,0.00648408013161715,6.48408013161715
"5961","Target_Child","and",2.26368925393566,287,11732,0.0244630071599045,24.4630071599045
"5962","Target_Child","and",2.26642710472279,129,8407,0.0153443558938979,15.3443558938979
"5963","Target_Child","and",2.26916495550992,7,2298,0.0030461270670148,3.0461270670148
"5964","Target_Child","and",2.27190280629706,53,3286,0.0161290322580645,16.1290322580645
"5965","Target_Child","and",2.27464065708419,1,706,0.00141643059490085,1.41643059490085
"5966","Target_Child","and",2.27737850787132,24,3266,0.00734843845682792,7.34843845682792
"5967","Target_Child","and",2.28011635865845,13,2495,0.00521042084168337,5.21042084168337
"5968","Target_Child","and",2.28285420944559,12,2198,0.00545950864422202,5.45950864422202
"5969","Target_Child","and",2.28559206023272,31,2448,0.0126633986928105,12.6633986928105
"5970","Target_Child","and",2.28832991101985,47,4281,0.0109787432842794,10.9787432842794
"5971","Target_Child","and",2.29106776180698,1,2336,0.000428082191780822,0.428082191780822
"5972","Target_Child","and",2.29380561259411,85,4000,0.02125,21.25
"5973","Target_Child","and",2.29654346338125,209,9280,0.0225215517241379,22.5215517241379
"5974","Target_Child","and",2.29928131416838,14,6102,0.00229432972795805,2.29432972795805
"5975","Target_Child","and",2.30201916495551,95,7521,0.0126312990293844,12.6312990293844
"5976","Target_Child","and",2.30475701574264,33,5456,0.00604838709677419,6.04838709677419
"5977","Target_Child","and",2.30749486652977,124,2968,0.0417789757412399,41.7789757412399
"5978","Target_Child","and",2.31023271731691,27,1392,0.0193965517241379,19.3965517241379
"5979","Target_Child","and",2.31297056810404,15,2762,0.0054308472121651,5.4308472121651
"5980","Target_Child","and",2.31570841889117,51,7078,0.00720542526137327,7.20542526137327
"5981","Target_Child","and",2.3184462696783,54,5540,0.00974729241877256,9.74729241877256
"5982","Target_Child","and",2.32118412046543,44,5227,0.00841783049550411,8.41783049550411
"5983","Target_Child","and",2.32392197125257,76,6101,0.0124569742665137,12.4569742665137
"5984","Target_Child","and",2.3266598220397,81,7321,0.0110640622865729,11.0640622865729
"5985","Target_Child","and",2.32939767282683,1,321,0.00311526479750779,3.11526479750779
"5986","Target_Child","and",2.33213552361396,4,1078,0.00371057513914657,3.71057513914657
"5987","Target_Child","and",2.33333333333333,174,18367,0.00947351227745413,9.47351227745413
"5988","Target_Child","and",2.33607118412047,119,5651,0.021058219784109,21.058219784109
"5989","Target_Child","and",2.3388090349076,213,11763,0.0181076256057128,18.1076256057128
"5990","Target_Child","and",2.34154688569473,88,7682,0.0114553501692268,11.4553501692268
"5991","Target_Child","and",2.34428473648186,296,9589,0.030868703723016,30.868703723016
"5992","Target_Child","and",2.34702258726899,258,5487,0.0470202296336796,47.0202296336796
"5993","Target_Child","and",2.34976043805613,312,6899,0.0452239454993477,45.2239454993477
"5994","Target_Child","and",2.35249828884326,18,2763,0.00651465798045603,6.51465798045603
"5995","Target_Child","and",2.35523613963039,29,3656,0.00793216630196937,7.93216630196937
"5996","Target_Child","and",2.35797399041752,79,3420,0.0230994152046784,23.0994152046784
"5997","Target_Child","and",2.36071184120465,99,5476,0.0180788897005113,18.0788897005113
"5998","Target_Child","and",2.36344969199179,76,4862,0.0156314273961333,15.6314273961333
"5999","Target_Child","and",2.36618754277892,16,2533,0.00631662060797473,6.31662060797473
"6000","Target_Child","and",2.36892539356605,17,4187,0.00406018629090041,4.06018629090041
"6001","Target_Child","and",2.37166324435318,74,5781,0.0128005535374503,12.8005535374503
"6002","Target_Child","and",2.37440109514031,46,10066,0.00456983906218955,4.56983906218955
"6003","Target_Child","and",2.37713894592745,86,5432,0.0158321060382916,15.8321060382916
"6004","Target_Child","and",2.37987679671458,47,3863,0.0121667098110277,12.1667098110277
"6005","Target_Child","and",2.38261464750171,17,2345,0.00724946695095949,7.24946695095949
"6006","Target_Child","and",2.38535249828884,23,3083,0.00746026597469997,7.46026597469997
"6007","Target_Child","and",2.38809034907598,60,4230,0.0141843971631206,14.1843971631206
"6008","Target_Child","and",2.39082819986311,116,4753,0.0244056385440774,24.4056385440774
"6009","Target_Child","and",2.39356605065024,13,3581,0.00363027087405753,3.63027087405753
"6010","Target_Child","and",2.39630390143737,16,1927,0.0083030617540218,8.3030617540218
"6011","Target_Child","and",2.3990417522245,59,5713,0.0103273236478208,10.3273236478208
"6012","Target_Child","and",2.40177960301164,75,5544,0.0135281385281385,13.5281385281385
"6013","Target_Child","and",2.40451745379877,66,4798,0.0137557315548145,13.7557315548145
"6014","Target_Child","and",2.4072553045859,22,4677,0.00470387000213812,4.70387000213812
"6015","Target_Child","and",2.40999315537303,154,7342,0.0209752111141378,20.9752111141378
"6016","Target_Child","and",2.41273100616016,52,7249,0.00717340322803145,7.17340322803145
"6017","Target_Child","and",2.4154688569473,14,4831,0.00289795073483751,2.89795073483751
"6018","Target_Child","and",2.41666666666667,386,16777,0.0230076890981701,23.0076890981701
"6019","Target_Child","and",2.4194045174538,201,12638,0.0159044152555784,15.9044152555784
"6020","Target_Child","and",2.42214236824093,53,3697,0.0143359480659995,14.3359480659995
"6021","Target_Child","and",2.42488021902806,318,16736,0.0190009560229446,19.0009560229446
"6022","Target_Child","and",2.4276180698152,217,10408,0.0208493466564181,20.8493466564181
"6023","Target_Child","and",2.43035592060233,64,4455,0.0143658810325477,14.3658810325477
"6024","Target_Child","and",2.43309377138946,213,10971,0.0194148208914411,19.4148208914411
"6025","Target_Child","and",2.43583162217659,30,4540,0.0066079295154185,6.6079295154185
"6026","Target_Child","and",2.43856947296372,106,8246,0.0128547174387582,12.8547174387582
"6027","Target_Child","and",2.44130732375086,100,4997,0.0200120072043226,20.0120072043226
"6028","Target_Child","and",2.44404517453799,58,2798,0.0207290922087205,20.7290922087205
"6029","Target_Child","and",2.44952087611225,32,2723,0.0117517443995593,11.7517443995593
"6030","Target_Child","and",2.45225872689938,118,6307,0.0187093705406691,18.7093705406691
"6031","Target_Child","and",2.45499657768652,69,5639,0.012236212094343,12.236212094343
"6032","Target_Child","and",2.45773442847365,56,6250,0.00896,8.96
"6033","Target_Child","and",2.46047227926078,49,4892,0.0100163532297629,10.0163532297629
"6034","Target_Child","and",2.46321013004791,66,4601,0.0143447076722452,14.3447076722452
"6035","Target_Child","and",2.46594798083504,178,14612,0.0121817684095264,12.1817684095264
"6036","Target_Child","and",2.46868583162218,66,4805,0.013735691987513,13.735691987513
"6037","Target_Child","and",2.47142368240931,168,7875,0.0213333333333333,21.3333333333333
"6038","Target_Child","and",2.47416153319644,78,5751,0.0135628586332812,13.5628586332812
"6039","Target_Child","and",2.47689938398357,117,9055,0.012921038100497,12.921038100497
"6040","Target_Child","and",2.4796372347707,97,4249,0.022828900917863,22.828900917863
"6041","Target_Child","and",2.48237508555784,64,3919,0.0163306966062771,16.3306966062771
"6042","Target_Child","and",2.48511293634497,89,5973,0.0149003850661309,14.9003850661309
"6043","Target_Child","and",2.4878507871321,172,8946,0.0192264699306953,19.2264699306953
"6044","Target_Child","and",2.49058863791923,197,11588,0.0170003451846738,17.0003451846738
"6045","Target_Child","and",2.49332648870637,40,5285,0.0075685903500473,7.5685903500473
"6046","Target_Child","and",2.4960643394935,28,5455,0.00513290559120073,5.13290559120073
"6047","Target_Child","and",2.49880219028063,74,2816,0.0262784090909091,26.2784090909091
"6048","Target_Child","and",2.5,196,31127,0.00629678414238443,6.29678414238442
"6049","Target_Child","and",2.50273785078713,178,7933,0.0224379175595613,22.4379175595613
"6050","Target_Child","and",2.50547570157426,178,7572,0.0235076597992604,23.5076597992604
"6051","Target_Child","and",2.5082135523614,104,9595,0.0108389786347056,10.8389786347056
"6052","Target_Child","and",2.51095140314853,381,14456,0.0263558384061981,26.3558384061981
"6053","Target_Child","and",2.51368925393566,170,9555,0.0177917320774464,17.7917320774464
"6054","Target_Child","and",2.51642710472279,195,9399,0.020746887966805,20.746887966805
"6055","Target_Child","and",2.51916495550992,23,1982,0.0116044399596367,11.6044399596367
"6056","Target_Child","and",2.52190280629706,13,2844,0.00457102672292546,4.57102672292546
"6057","Target_Child","and",2.52464065708419,30,3107,0.00965561635017702,9.65561635017702
"6058","Target_Child","and",2.52737850787132,32,4588,0.00697471665213601,6.97471665213601
"6059","Target_Child","and",2.53011635865845,157,5936,0.0264487870619946,26.4487870619946
"6060","Target_Child","and",2.53285420944559,117,10517,0.0111248454882571,11.1248454882571
"6061","Target_Child","and",2.53559206023272,63,3127,0.0201471058522546,20.1471058522546
"6062","Target_Child","and",2.53832991101985,22,1302,0.0168970814132104,16.8970814132104
"6063","Target_Child","and",2.54106776180698,14,384,0.0364583333333333,36.4583333333333
"6064","Target_Child","and",2.54380561259411,274,16443,0.0166636258590282,16.6636258590282
"6065","Target_Child","and",2.54654346338125,58,8116,0.00714637752587481,7.14637752587482
"6066","Target_Child","and",2.54928131416838,22,4505,0.0048834628190899,4.8834628190899
"6067","Target_Child","and",2.55201916495551,234,9029,0.0259164913057924,25.9164913057924
"6068","Target_Child","and",2.55475701574264,55,7717,0.00712712193857717,7.12712193857717
"6069","Target_Child","and",2.55749486652977,6,228,0.0263157894736842,26.3157894736842
"6070","Target_Child","and",2.56023271731691,48,8910,0.00538720538720539,5.38720538720539
"6071","Target_Child","and",2.56297056810404,98,6874,0.0142566191446029,14.2566191446029
"6072","Target_Child","and",2.56570841889117,96,5913,0.0162354134956875,16.2354134956875
"6073","Target_Child","and",2.5684462696783,40,5230,0.00764818355640535,7.64818355640535
"6074","Target_Child","and",2.57118412046543,49,6208,0.0078930412371134,7.8930412371134
"6075","Target_Child","and",2.57392197125257,99,3618,0.027363184079602,27.363184079602
"6076","Target_Child","and",2.5766598220397,26,2752,0.00944767441860465,9.44767441860465
"6077","Target_Child","and",2.57939767282683,50,4282,0.0116767865483419,11.6767865483419
"6078","Target_Child","and",2.58333333333333,341,12003,0.0284095642755978,28.4095642755978
"6079","Target_Child","and",2.58607118412047,177,10223,0.0173139000293456,17.3139000293456
"6080","Target_Child","and",2.5888090349076,210,11880,0.0176767676767677,17.6767676767677
"6081","Target_Child","and",2.59154688569473,289,10355,0.0279092225977789,27.9092225977789
"6082","Target_Child","and",2.59428473648186,171,8150,0.0209815950920245,20.9815950920245
"6083","Target_Child","and",2.59702258726899,70,7505,0.00932711525649567,9.32711525649567
"6084","Target_Child","and",2.59976043805613,199,8378,0.0237526856051564,23.7526856051564
"6085","Target_Child","and",2.60249828884326,191,12757,0.0149721721407855,14.9721721407855
"6086","Target_Child","and",2.60523613963039,143,8254,0.0173249333656409,17.3249333656409
"6087","Target_Child","and",2.60797399041752,153,6521,0.0234626591013648,23.4626591013648
"6088","Target_Child","and",2.61071184120465,111,3717,0.029862792574657,29.862792574657
"6089","Target_Child","and",2.61344969199179,134,3646,0.0367526055951728,36.7526055951728
"6090","Target_Child","and",2.61618754277892,146,7039,0.0207415826111664,20.7415826111664
"6091","Target_Child","and",2.61892539356605,162,14766,0.0109711499390492,10.9711499390492
"6092","Target_Child","and",2.62166324435318,91,7486,0.0121560245792145,12.1560245792145
"6093","Target_Child","and",2.62440109514031,46,4034,0.0114030738720873,11.4030738720873
"6094","Target_Child","and",2.62713894592745,272,7071,0.0384669777966341,38.4669777966341
